Log,cp_temperature,mixer_temperature_Funnel_outlet,ac_flowrate,cp_pressure,cp_flowrate,mixer_speed_M2,mixer_temperature_Funnel_plate,mixer_pressure,mixer_motor_temperature_M1,mixer_torque_M1,mixer_motor_temperature_M2,mixer_torque_M2,mixer_temperature_Funnel,mixer_speed_M1,Time
1449,0.0,26.1,51.8,0.643,1.5,120.553,28.3,0.256,34.9,3.889,38.0,4.607,25.1,120.553,11:47:51.301
1450,0.0,26.1,51.8,0.579,1.5,119.951,28.3,0.293,34.7,3.663,38.2,3.852,25.0,119.951,11:47:52.525
1451,0.0,26.1,51.8,0.607,1.5,120.502,29.7,0.247,35.1,3.323,37.8,3.134,25.1,120.502,11:47:53.743
1452,0.0,26.1,51.8,0.596,1.5,119.424,29.7,0.26,34.7,4.191,37.8,3.889,25.1,119.424,11:47:54.957
1453,0.0,28.2,51.8,0.619,1.5,119.662,28.3,0.284,35.5,3.323,38.0,3.7,26.5,119.662,11:47:56.159
1454,0.0,26.1,51.8,0.581,1.5,120.195,28.2,0.35,34.9,3.587,37.8,3.663,25.0,120.195,11:47:57.358
1455,0.0,26.1,51.8,0.608,1.5,120.792,29.7,0.291,35.5,2.756,38.0,4.04,25.0,120.792,11:47:58.559
1456,0.0,28.2,51.8,0.608,1.5,121.081,28.3,0.256,34.9,3.512,37.6,3.512,26.5,121.081,11:47:59.759
1457,0.0,26.1,51.8,0.601,1.5,120.14,28.3,0.284,35.3,4.154,38.2,3.965,25.0,120.14,11:48:00.954
1458,0.0,26.1,51.8,0.629,1.5,119.712,29.7,0.293,35.1,3.7,37.8,3.7,25.0,119.712,11:48:02.155
1459,0.0,28.2,51.8,0.568,1.5,120.599,28.3,0.283,34.7,3.663,38.0,3.738,25.0,120.599,11:48:03.365
1460,0.0,28.2,51.8,0.588,1.5,119.876,28.3,0.3,34.7,3.096,38.2,3.7,26.5,119.876,11:48:04.576
1461,0.0,26.1,51.8,0.64,1.5,120.551,28.3,0.275,34.7,4.267,38.2,3.398,25.0,120.551,11:48:05.790
1462,0.0,26.1,51.8,0.605,1.5,120.045,29.7,0.265,35.5,3.587,37.8,3.323,25.0,120.045,11:48:06.993
1463,0.0,28.2,51.8,0.619,1.5,119.633,28.2,0.264,34.9,3.889,38.0,3.814,25.0,119.633,11:48:08.187
1464,0.0,28.2,51.8,0.508,1.5,120.164,28.3,0.228,35.1,3.852,38.0,4.04,26.5,120.164,11:48:09.401
1465,0.0,26.1,51.8,0.541,1.5,119.729,28.3,0.35,34.7,2.908,38.4,3.663,25.0,119.729,11:48:10.619
1466,0.0,26.1,51.8,0.56,1.5,119.483,29.7,0.264,35.3,4.154,37.8,4.342,25.0,119.483,11:48:11.812
1467,0.0,28.1,51.8,0.526,1.5,121.092,28.3,0.288,35.3,3.398,38.4,4.38,26.5,121.092,11:48:13.010
1468,0.0,28.1,51.8,0.603,1.5,120.636,28.3,0.26,35.1,3.852,37.8,3.285,26.5,120.636,11:48:14.217
1469,0.0,28.1,51.8,0.591,1.5,120.166,28.3,0.276,34.9,3.285,37.8,4.003,26.5,120.166,11:48:15.443
1470,0.0,26.0,51.8,0.605,1.5,119.948,28.3,0.209,35.1,3.965,38.0,3.738,25.0,119.948,11:48:16.657
1471,0.0,26.0,51.8,0.558,1.5,119.2,29.7,0.3,34.5,4.078,38.0,4.078,25.0,119.2,11:48:17.871
1472,0.0,26.0,51.8,0.646,1.5,120.051,28.3,0.294,35.1,2.87,38.4,4.947,25.0,120.051,11:48:19.073
1473,0.0,26.0,51.8,0.612,1.5,119.878,28.3,0.266,34.7,3.927,38.4,3.285,25.0,119.878,11:48:20.269
1474,0.0,26.0,51.8,0.598,1.5,120.793,29.7,0.259,35.7,3.549,37.8,4.078,25.0,120.793,11:48:21.472
1475,0.0,26.0,51.8,0.598,1.5,120.577,28.3,0.288,35.3,3.21,38.2,3.549,25.0,120.577,11:48:22.670
1476,0.0,28.1,51.8,0.569,1.5,119.641,28.3,0.289,34.9,3.398,38.4,3.512,26.5,119.641,11:48:23.883
1477,0.0,26.0,51.8,0.612,1.5,120.119,28.3,0.248,35.5,2.983,38.2,4.38,25.0,120.119,11:48:25.077
1478,0.0,26.0,51.8,0.598,1.5,120.569,29.7,0.25,34.7,4.342,38.2,3.021,25.0,120.569,11:48:26.296
1479,0.0,26.0,51.8,0.573,1.5,118.949,29.8,0.303,35.5,4.72,38.2,4.154,25.0,118.949,11:48:27.510
1480,0.0,28.1,51.8,0.588,1.5,120.144,28.3,0.288,34.7,3.889,38.0,3.323,26.5,120.144,11:48:28.709
1481,0.0,26.0,51.8,0.569,1.5,119.854,28.3,0.271,35.7,4.191,37.8,4.531,25.0,119.854,11:48:29.905
1482,0.0,26.0,51.8,0.615,1.5,119.572,29.8,0.278,35.7,3.361,37.8,3.549,25.0,119.572,11:48:31.116
1483,0.0,26.0,51.8,0.592,1.5,119.931,29.8,0.273,35.1,3.323,38.4,4.078,25.0,119.931,11:48:32.335
1484,0.0,26.0,51.8,0.586,1.5,119.913,28.3,0.283,35.9,2.87,38.2,3.436,25.0,119.913,11:48:33.562
1485,0.0,26.0,51.8,0.548,1.5,119.941,28.3,0.286,35.3,4.305,38.0,3.398,25.0,119.941,11:48:34.762
1486,0.0,28.1,51.8,0.615,1.5,119.961,28.3,0.271,34.7,4.984,38.0,4.456,26.5,119.961,11:48:35.976
1487,0.0,26.0,51.8,0.602,1.5,119.137,28.3,0.289,34.7,4.758,38.2,4.342,25.0,119.137,11:48:37.187
1488,0.0,26.0,51.8,0.574,1.5,119.612,29.7,0.303,35.1,4.682,38.2,4.003,25.0,119.612,11:48:38.401
1489,0.0,26.0,51.8,0.582,1.5,119.962,28.3,0.264,35.3,2.908,38.4,3.285,25.0,119.962,11:48:39.605
1490,0.0,26.0,51.8,0.531,1.5,120.067,28.3,0.275,34.9,3.21,37.8,4.531,26.5,120.067,11:48:40.821
1491,0.0,28.1,51.8,0.598,1.5,119.698,28.3,0.305,35.1,4.607,38.4,3.625,25.0,120.467,11:48:42.023
1492,0.0,26.0,51.8,0.564,1.5,119.692,29.8,0.332,35.1,5.286,38.0,3.059,25.0,119.692,11:48:43.222
1493,0.0,26.0,51.8,0.625,1.5,119.806,28.3,0.293,35.1,3.776,38.0,3.814,25.0,119.806,11:48:44.424
1494,0.0,28.1,51.8,0.603,1.5,119.022,28.3,0.256,35.1,3.436,37.8,4.04,26.5,119.022,11:48:45.640
1495,0.0,26.0,51.8,0.574,1.5,120.162,28.3,0.248,35.1,3.738,38.0,4.229,25.0,120.162,11:48:46.838
1496,0.0,26.0,51.8,0.577,1.5,119.628,28.3,0.281,35.1,3.7,38.4,4.003,25.0,119.628,11:48:48.027
1497,0.0,28.1,51.8,0.638,1.5,120.512,28.3,0.28,35.3,3.436,38.2,2.87,26.5,120.512,11:48:49.232
1498,0.0,26.0,51.8,0.596,1.5,120.005,28.3,0.289,35.1,4.003,37.8,4.909,25.0,120.005,11:48:50.443
1499,0.0,28.1,51.8,0.625,1.5,120.443,28.3,0.284,35.1,3.134,37.8,4.116,25.0,120.443,11:48:51.677
1500,0.0,28.1,51.8,0.555,1.5,119.957,28.3,0.278,35.1,4.456,38.4,4.833,25.0,119.957,11:48:52.893
1501,0.0,26.0,51.8,0.629,1.5,120.243,28.3,0.286,34.7,2.756,37.8,4.154,25.0,120.243,11:48:54.089
1502,0.0,26.0,51.8,0.601,1.5,119.833,28.3,0.266,35.1,3.549,37.8,3.247,25.0,119.833,11:48:55.306
1503,0.0,26.0,51.8,0.584,1.5,120.518,28.3,0.294,35.3,3.852,38.4,3.398,25.0,120.518,11:48:56.531
1504,0.0,26.0,51.8,0.582,1.5,120.599,28.3,0.278,34.9,2.945,37.8,2.643,26.5,120.599,11:48:57.743
1505,0.0,28.1,51.8,0.579,1.5,119.578,28.3,0.278,35.1,4.04,38.0,4.154,26.5,119.578,11:48:58.964
1506,0.0,28.1,51.8,0.574,1.5,119.233,28.3,0.294,35.1,3.738,38.0,3.474,25.0,119.233,11:49:00.180
1507,0.0,28.1,51.8,0.608,1.5,119.852,28.3,0.26,34.7,3.927,38.0,3.587,25.0,119.852,11:49:01.414
1508,0.0,28.1,51.8,0.586,1.5,118.896,28.3,0.291,35.3,3.474,37.8,3.889,25.0,118.896,11:49:02.642
1509,0.0,26.0,51.8,0.598,1.5,119.874,29.8,0.271,34.7,3.927,37.8,3.549,25.1,119.874,11:49:03.847
1510,0.0,26.0,51.8,0.549,1.5,121.348,28.3,0.321,35.3,2.794,38.4,4.456,25.0,121.348,11:49:05.060
1511,0.0,26.0,51.8,0.593,1.5,119.586,29.7,0.264,35.1,3.965,38.0,3.587,25.0,119.586,11:49:06.285
1512,0.0,28.1,51.8,0.619,1.5,119.479,28.3,0.327,35.1,4.758,38.0,3.247,26.5,119.479,11:49:07.481
1513,0.0,28.1,51.8,0.584,1.5,120.037,28.3,0.295,35.3,3.21,37.6,3.096,25.0,120.037,11:49:08.687
1514,0.0,26.0,51.8,0.574,1.5,119.428,29.7,0.291,35.5,4.531,38.0,3.889,25.0,119.428,11:49:09.905
1515,0.0,26.0,51.8,0.577,1.5,120.177,28.3,0.294,35.3,2.908,38.4,3.285,25.0,120.177,11:49:11.102
1516,0.0,26.0,51.8,0.576,1.5,119.926,29.7,0.293,35.3,3.512,38.0,3.512,25.0,119.926,11:49:12.345
1517,0.0,26.0,51.8,0.602,1.5,120.016,28.3,0.278,35.1,3.323,37.8,4.116,25.0,120.016,11:49:13.544
1518,0.0,28.1,51.8,0.573,1.5,120.226,28.3,0.284,35.1,2.908,38.0,2.87,25.1,120.226,11:49:14.744
1519,0.0,26.0,51.8,0.592,1.5,120.103,29.7,0.319,34.9,3.549,38.4,4.456,25.0,120.103,11:49:15.958
1520,0.0,26.0,51.8,0.598,1.5,119.201,28.3,0.332,35.3,4.229,38.0,3.965,25.0,119.201,11:49:17.159
1521,0.0,26.0,51.8,0.584,1.5,120.0,28.2,0.284,34.7,3.889,38.4,3.587,26.5,120.0,11:49:18.357
1522,0.0,28.1,51.8,0.577,1.5,119.692,28.2,0.275,34.7,3.021,38.0,3.927,25.0,119.692,11:49:19.571
1523,0.0,28.1,51.8,0.582,1.5,119.64,29.7,0.281,35.5,4.984,37.8,3.663,25.0,119.64,11:49:20.787
1524,0.0,26.0,51.8,0.607,1.5,120.182,29.7,0.288,35.3,3.776,38.2,3.549,25.0,119.929,11:49:22.001
1525,0.0,26.0,51.8,0.574,1.5,120.42,28.3,0.276,34.7,4.38,38.2,3.776,25.0,120.42,11:49:23.216
1526,0.0,26.0,51.8,0.605,1.5,119.726,28.3,0.265,34.9,4.003,38.0,4.078,25.0,119.726,11:49:24.425
1527,0.0,26.0,51.8,0.551,1.5,119.316,28.3,0.308,35.1,3.172,38.0,4.682,26.5,119.316,11:49:25.645
1528,0.0,26.0,51.8,0.612,1.5,119.848,28.3,0.26,35.7,3.285,38.2,4.04,26.5,119.848,11:49:26.876
1529,0.0,28.1,51.8,0.605,1.5,120.394,28.3,0.278,35.1,3.021,38.4,3.738,25.1,120.394,11:49:28.091
1530,0.0,28.1,51.8,0.549,1.5,119.29,28.3,0.269,35.3,3.663,38.2,3.587,25.1,119.29,11:49:29.303
1531,0.0,28.1,51.8,0.577,1.5,120.846,28.3,0.332,35.3,3.474,38.4,3.625,25.0,120.846,11:49:30.530
1532,0.0,28.1,51.8,0.603,1.5,120.392,29.7,0.269,35.7,3.361,38.4,3.398,25.1,120.392,11:49:31.743
1533,0.0,28.1,51.8,0.593,1.5,119.339,29.7,0.299,35.5,4.493,38.0,3.323,25.0,119.339,11:49:32.978
1534,0.0,26.0,51.8,0.571,1.5,119.198,29.7,0.28,34.9,4.493,38.0,3.927,25.0,119.198,11:49:34.192
1535,0.0,26.0,51.8,0.591,1.5,120.727,28.3,0.28,34.7,3.587,38.2,3.927,26.5,120.727,11:49:35.391
1536,0.0,28.1,51.8,0.563,1.5,120.082,28.3,0.323,34.9,3.096,38.0,4.682,25.1,120.082,11:49:36.588
1537,0.0,26.0,51.8,0.563,1.5,119.878,29.7,0.31,35.3,3.814,38.6,3.398,25.0,119.878,11:49:37.801
1538,0.0,28.1,51.8,0.529,1.5,120.345,29.7,0.308,35.1,3.247,38.4,4.493,25.0,120.345,11:49:39.026
1539,0.0,26.0,51.8,0.576,1.5,120.184,28.3,0.281,35.1,3.323,38.4,3.21,25.0,120.184,11:49:40.234
1540,0.0,26.0,51.8,0.548,1.5,120.603,29.7,0.365,35.5,4.456,38.2,3.512,25.0,120.603,11:49:41.463
1541,0.0,26.0,51.8,0.601,1.5,119.538,29.7,0.319,35.9,4.682,38.0,3.134,25.0,119.538,11:49:42.693
1542,0.0,26.0,51.8,0.521,1.5,119.693,28.3,0.256,35.7,3.776,38.0,2.983,25.0,119.693,11:49:43.919
1543,0.0,26.0,51.8,0.563,1.5,119.391,28.3,0.321,35.5,2.945,38.0,3.889,25.0,119.391,11:49:45.139
1544,0.0,26.0,51.8,0.549,1.5,119.876,28.3,0.248,34.9,4.04,37.8,3.663,25.1,119.876,11:49:46.354
1545,0.0,26.0,51.8,0.553,1.5,119.899,28.3,0.28,35.3,2.945,38.0,4.078,25.1,119.899,11:49:47.569
1546,0.0,28.1,51.8,0.554,1.5,120.684,29.7,0.275,34.9,3.323,38.0,3.398,25.0,120.684,11:49:48.771
1547,0.0,26.0,51.8,0.61,1.5,119.458,28.3,0.28,35.1,4.456,38.2,3.059,25.0,119.458,11:49:49.982
1548,0.0,26.0,51.8,0.581,1.5,121.208,28.3,0.295,34.9,3.738,38.2,3.172,25.0,121.208,11:49:51.195
1549,0.0,26.0,51.8,0.535,1.5,120.114,28.3,0.28,34.9,4.003,38.0,4.909,26.5,120.114,11:49:52.411
1550,0.0,26.0,51.8,0.563,1.5,119.906,28.3,0.319,35.5,2.417,38.4,4.191,26.5,119.906,11:49:53.625
1551,0.0,28.1,51.8,0.581,1.5,120.134,28.3,0.317,35.3,3.852,38.2,4.003,25.1,120.134,11:49:54.839
1552,0.0,26.0,51.8,0.656,1.5,120.392,28.3,0.316,35.5,2.794,38.2,5.475,25.1,120.392,11:49:56.062
1553,0.0,28.1,51.8,0.549,1.5,119.914,28.3,0.278,35.5,3.889,38.4,3.889,25.1,119.914,11:49:57.291
1554,0.0,28.1,51.8,0.569,1.5,119.296,29.7,0.291,35.7,4.493,38.0,4.04,25.1,119.296,11:49:58.509
1555,0.0,28.1,51.8,0.559,1.5,119.848,29.7,0.228,35.3,3.889,37.8,2.794,25.1,119.848,11:49:59.726
1556,0.0,26.0,51.8,0.619,1.5,119.952,28.3,0.251,35.3,3.625,38.0,3.323,25.0,119.952,11:50:00.940
1557,0.0,26.0,51.8,0.615,1.5,118.959,28.3,0.283,35.5,4.229,38.0,4.078,26.5,118.959,11:50:02.152
1558,0.0,26.0,51.8,0.613,1.5,120.558,28.3,0.276,35.5,3.512,38.6,3.436,25.1,120.558,11:50:03.360
1559,0.0,26.1,51.8,0.56,1.5,120.613,28.3,0.283,35.1,2.832,38.4,3.889,25.1,120.613,11:50:04.577
1560,0.0,28.1,51.8,0.558,1.5,120.392,29.7,0.259,35.1,3.549,37.8,3.247,25.1,120.392,11:50:05.791
1561,0.0,26.0,51.8,0.596,1.5,120.145,28.3,0.276,34.7,3.776,38.2,3.323,25.1,120.145,11:50:07.001
1562,0.0,26.0,51.8,0.592,1.5,119.438,28.3,0.275,34.9,4.493,38.4,3.436,25.1,119.438,11:50:08.219
1563,0.0,26.0,51.8,0.577,1.5,120.061,28.3,0.291,35.7,3.889,38.0,3.814,26.5,120.061,11:50:09.422
1564,0.0,28.1,51.8,0.546,1.5,120.804,29.7,0.304,35.1,2.643,38.2,3.436,25.0,120.804,11:50:10.618
1565,0.0,26.0,51.8,0.571,1.5,120.017,29.7,0.338,35.7,3.776,38.2,3.889,25.1,120.017,11:50:11.830
1566,0.0,26.0,51.8,0.587,1.5,120.244,28.3,0.25,35.1,3.247,38.4,3.927,25.1,120.244,11:50:13.043
1567,0.0,26.1,51.8,0.535,1.5,119.91,28.3,0.3,34.7,4.003,38.2,3.738,25.1,119.91,11:50:14.274
1568,0.0,26.1,51.8,0.582,1.5,119.76,28.3,0.28,34.9,3.436,38.0,3.361,26.5,119.76,11:50:15.490
1569,0.0,26.0,51.8,0.573,1.5,121.978,28.3,0.265,35.3,3.852,38.0,3.361,26.5,121.978,11:50:16.720
1570,0.0,26.0,51.8,0.626,1.5,119.729,28.3,0.294,34.9,3.814,38.2,3.776,26.5,119.729,11:50:17.930
1571,0.0,28.1,51.8,0.584,1.5,119.654,29.7,0.314,35.1,2.53,38.4,4.531,25.1,119.654,11:50:19.128
1572,0.0,28.1,51.8,0.605,1.5,120.412,29.7,0.283,35.7,3.512,37.8,3.927,25.1,120.412,11:50:20.342
1573,0.0,28.1,51.8,0.61,1.5,119.958,29.7,0.27,34.9,2.756,38.4,3.965,25.1,119.958,11:50:21.574
1574,0.0,26.0,51.8,0.544,1.5,120.226,29.7,0.251,35.1,3.398,38.2,4.607,25.1,120.226,11:50:22.799
1575,0.0,28.1,51.8,0.588,1.5,120.383,29.7,0.333,36.1,4.003,38.0,3.7,25.1,120.383,11:50:24.027
1576,0.0,28.2,51.8,0.584,1.5,120.778,28.3,0.348,35.3,2.908,38.4,2.454,25.1,120.778,11:50:25.249
1577,0.0,28.2,51.8,0.524,1.5,120.072,29.7,0.328,35.3,4.116,38.0,3.134,25.1,120.072,11:50:26.479
1578,0.0,26.0,51.8,0.602,1.5,119.876,28.3,0.276,35.1,3.247,37.8,3.663,25.1,119.876,11:50:27.690
1579,0.0,26.0,51.8,0.565,1.5,119.728,28.3,0.264,35.1,4.191,38.8,3.965,26.6,119.728,11:50:28.906
1580,0.0,28.1,51.8,0.596,1.5,119.338,29.7,0.288,35.3,3.474,38.2,3.663,25.1,119.338,11:50:30.167
1581,0.0,28.1,51.8,0.629,1.5,120.567,28.3,0.266,35.7,3.021,37.8,4.493,25.1,120.567,11:50:31.393
1582,0.0,28.1,51.8,0.625,1.5,119.992,29.7,0.281,35.1,2.53,38.4,3.738,25.1,119.992,11:50:32.626
1583,0.0,26.0,51.8,0.571,1.5,119.841,28.3,0.269,35.5,4.116,38.0,3.361,25.1,119.841,11:50:33.839
1584,0.0,26.0,51.8,0.569,1.5,119.589,28.3,0.308,35.3,4.342,38.4,3.927,26.6,119.589,11:50:35.050
1585,0.0,26.0,51.8,0.571,1.5,120.109,28.3,0.264,35.7,3.285,38.2,3.398,26.6,120.109,11:50:36.269
1586,0.0,26.0,51.8,0.634,1.5,120.256,28.3,0.308,34.5,3.927,38.0,3.323,25.1,120.256,11:50:37.480
1587,0.0,26.0,51.8,0.571,1.5,120.105,28.3,0.271,34.9,3.889,38.4,3.323,25.1,120.105,11:50:38.705
1588,0.0,26.0,51.8,0.587,1.5,119.756,29.7,0.304,34.7,3.549,38.6,3.738,25.1,119.756,11:50:39.928
1589,0.0,26.0,51.8,0.543,1.5,119.738,29.7,0.27,34.7,3.587,38.2,3.814,25.1,119.738,11:50:41.142
1590,0.0,28.1,51.8,0.63,1.5,120.017,28.3,0.273,34.9,3.927,38.4,4.078,25.1,120.017,11:50:42.356
1591,0.0,26.0,51.8,0.587,1.5,120.882,28.3,0.291,35.7,2.568,38.2,4.154,25.1,120.882,11:50:43.567
1592,0.0,26.0,51.8,0.603,1.5,119.126,28.3,0.265,35.3,3.738,37.8,2.832,26.6,119.126,11:50:44.776
1593,0.0,26.0,51.8,0.529,1.5,120.009,28.3,0.261,35.7,3.059,38.4,3.549,25.1,120.009,11:50:45.988
1594,0.0,28.1,51.8,0.591,1.5,120.257,29.7,0.291,34.9,3.814,38.4,3.172,25.1,120.257,11:50:47.200
1595,0.0,26.0,51.8,0.559,1.5,119.885,29.7,0.281,34.9,3.549,38.4,4.154,25.1,119.885,11:50:48.428
1596,0.0,28.1,51.8,0.564,1.5,119.878,28.3,0.248,35.7,2.983,38.0,3.738,25.1,119.878,11:50:49.639
1597,0.0,26.0,51.8,0.569,1.5,119.664,28.3,0.265,35.3,3.663,38.4,3.587,26.6,119.664,11:50:50.846
1598,0.0,26.0,51.8,0.581,1.5,120.152,28.3,0.255,35.1,3.285,38.4,3.549,26.6,120.152,11:50:52.061
1599,0.0,26.0,51.8,0.559,1.5,119.786,28.3,0.248,35.3,4.04,37.8,2.945,25.1,119.786,11:50:53.275
1600,0.0,26.0,51.8,0.525,1.5,119.816,28.3,0.255,35.5,3.738,38.2,3.738,25.1,119.816,11:50:54.494
1601,0.0,26.0,51.8,0.62,1.5,120.052,29.7,0.265,34.9,4.04,38.0,3.285,25.1,120.052,11:50:55.709
1602,0.0,28.1,51.8,0.638,1.5,119.55,29.7,0.284,35.3,4.003,38.4,3.247,25.1,119.55,11:50:56.923
1603,0.0,28.1,51.8,0.586,1.5,119.198,28.3,0.238,34.7,3.21,38.2,3.814,25.1,119.198,11:50:58.135
1604,0.0,26.0,51.8,0.571,1.5,120.9,28.3,0.291,35.1,3.361,38.2,3.776,26.6,120.9,11:50:59.350
1605,0.0,26.0,51.8,0.51,1.5,120.584,28.3,0.328,35.3,3.247,38.0,3.889,25.1,120.584,11:51:00.567
1606,0.0,26.0,51.8,0.565,1.5,121.279,28.3,0.269,35.7,3.323,38.4,3.889,25.1,121.279,11:51:01.778
1607,0.0,26.0,51.8,0.536,1.5,120.067,29.7,0.348,35.1,3.549,38.2,3.436,25.1,120.067,11:51:02.997
1608,0.0,26.0,51.8,0.596,1.5,121.041,29.7,0.247,35.1,3.587,38.4,3.512,25.1,121.041,11:51:04.213
1609,0.0,28.1,51.8,0.531,1.5,119.861,28.3,0.323,35.7,3.927,38.2,3.7,25.1,119.861,11:51:05.428
1610,0.0,26.0,51.8,0.591,1.5,119.453,28.3,0.327,35.1,3.172,38.2,3.889,26.6,119.453,11:51:06.639
1611,0.0,26.0,51.8,0.529,1.5,120.269,28.3,0.254,35.3,3.512,38.6,3.361,26.6,120.646,11:51:07.852
1612,0.0,26.0,51.8,0.625,1.5,120.205,28.3,0.305,35.1,2.794,38.2,3.663,26.6,120.205,11:51:09.089
1613,0.0,28.1,51.8,0.551,1.5,120.398,28.3,0.261,35.7,3.927,38.4,3.927,26.6,120.398,11:51:10.321
1614,0.0,26.0,51.8,0.581,1.5,120.54,28.3,0.284,34.7,4.04,38.4,3.663,26.6,120.54,11:51:11.535
1615,0.0,26.0,51.8,0.581,1.5,120.093,28.3,0.261,34.5,3.549,38.2,2.945,25.1,120.093,11:51:12.748
1616,0.0,26.0,51.8,0.571,1.5,119.859,28.3,0.278,35.7,4.38,38.4,3.587,26.6,119.859,11:51:14.004
1617,0.0,26.0,51.8,0.586,1.5,120.398,29.7,0.299,35.1,3.285,38.4,3.474,25.1,120.398,11:51:15.267
1618,0.0,28.1,51.8,0.593,1.5,119.743,28.3,0.317,35.7,3.587,38.0,3.474,25.1,119.743,11:51:16.491
1619,0.0,28.1,51.8,0.581,1.5,119.859,28.2,0.291,35.7,4.493,38.2,4.418,25.1,119.859,11:51:17.709
1620,0.0,28.1,51.8,0.591,1.5,119.956,28.2,0.278,34.7,3.587,38.2,3.7,25.1,119.956,11:51:18.922
1621,0.0,26.0,51.8,0.568,1.5,120.109,28.3,0.293,35.9,2.794,37.8,3.663,26.6,120.109,11:51:20.138
1622,0.0,26.0,51.8,0.61,1.5,119.826,28.2,0.28,35.5,3.7,38.4,4.531,26.6,119.929,11:51:21.361
1623,0.0,26.0,51.8,0.498,1.5,120.457,28.2,0.278,35.3,2.945,38.2,5.135,25.1,120.457,11:51:22.580
1624,0.0,26.0,51.8,0.529,1.5,119.33,29.7,0.26,34.7,4.456,38.4,3.361,25.1,119.33,11:51:23.791
1625,0.0,26.0,51.8,0.648,1.5,120.155,29.7,0.319,35.3,3.474,38.2,4.078,25.1,120.155,11:51:25.004
1626,0.0,28.1,51.8,0.573,1.5,120.206,28.2,0.271,35.9,4.38,37.8,3.965,25.1,120.206,11:51:26.217
1627,0.0,28.1,51.8,0.54,1.5,120.051,28.2,0.28,35.5,3.663,38.4,3.738,26.6,120.051,11:51:27.429
1628,0.0,28.1,51.8,0.564,1.5,119.466,28.2,0.265,35.1,3.7,38.4,3.587,26.6,119.466,11:51:28.654
1629,0.0,28.1,51.8,0.564,1.5,120.148,28.2,0.26,35.1,3.021,38.4,3.852,26.5,120.315,11:51:29.882
1630,0.0,26.0,51.8,0.61,1.5,120.29,28.2,0.265,35.1,2.605,38.4,4.003,25.1,120.29,11:51:31.091
1631,0.0,26.0,51.8,0.553,1.5,119.582,29.7,0.289,35.1,4.191,38.0,3.927,25.1,119.582,11:51:32.302
1632,0.0,26.0,51.8,0.544,1.5,120.727,28.2,0.319,35.1,3.927,38.2,4.191,25.1,120.727,11:51:33.539
1633,0.0,26.0,51.8,0.565,1.5,119.511,29.7,0.243,34.7,3.247,38.4,3.285,25.1,119.511,11:51:34.755
1634,0.0,26.0,51.8,0.553,1.5,119.591,28.2,0.283,35.5,4.644,38.0,3.7,25.1,119.591,11:51:35.967
1635,0.0,26.0,51.8,0.602,1.5,120.288,29.7,0.27,35.7,3.096,38.2,3.285,25.1,120.288,11:51:37.197
1636,0.0,26.0,51.8,0.571,1.5,119.42,28.2,0.291,35.5,3.663,38.0,5.098,25.1,119.42,11:51:38.413
1637,0.0,28.1,51.8,0.576,1.5,119.628,28.2,0.288,35.5,2.266,38.4,3.927,26.6,119.628,11:51:39.623
1638,0.0,26.0,51.8,0.588,1.5,120.133,28.2,0.313,34.9,3.7,38.4,3.738,25.1,120.133,11:51:40.838
1639,0.0,26.0,51.8,0.586,1.5,119.942,29.6,0.291,35.1,3.549,38.2,3.738,25.1,119.942,11:51:42.045
1640,0.0,26.0,51.8,0.592,1.5,119.656,29.7,0.259,35.9,3.587,38.4,3.776,25.1,119.656,11:51:43.254
1641,0.0,26.0,51.8,0.579,1.5,119.971,28.2,0.342,35.1,4.229,38.4,3.549,25.1,119.971,11:51:44.480
1642,0.0,26.0,51.8,0.543,1.5,119.731,28.2,0.336,35.1,4.003,38.4,3.549,25.1,119.731,11:51:45.694
1643,0.0,28.1,51.8,0.525,1.5,121.2,28.2,0.333,35.5,3.625,38.2,3.587,25.1,121.2,11:51:46.915
1644,0.0,28.1,51.8,0.588,1.5,119.747,28.2,0.286,34.7,2.379,38.0,4.04,26.5,119.747,11:51:48.132
1645,0.0,26.0,51.8,0.601,1.5,119.863,28.2,0.275,35.5,3.474,38.2,3.436,25.1,119.863,11:51:49.343
1646,0.0,26.0,51.8,0.576,1.5,120.687,28.2,0.294,35.3,2.945,37.8,4.796,25.1,120.687,11:51:50.571
1647,0.0,26.0,51.8,0.602,1.5,119.141,29.7,0.322,35.3,4.305,38.0,3.587,25.1,119.141,11:51:51.780
1648,0.0,26.0,51.8,0.564,1.5,118.939,29.7,0.326,35.1,5.626,38.0,4.607,25.1,118.939,11:51:53.005
1649,0.0,26.0,51.8,0.591,1.5,120.332,28.2,0.283,35.1,3.852,38.0,3.361,25.0,120.332,11:51:54.253
1650,0.0,26.0,51.8,0.64,1.5,120.17,28.2,0.281,34.9,3.7,38.2,3.134,25.1,120.17,11:51:55.479
1651,0.0,26.0,51.8,0.592,1.5,121.856,28.2,0.243,35.1,3.172,38.2,4.229,25.1,121.856,11:51:56.711
1652,0.0,26.0,51.8,0.584,1.5,119.828,28.2,0.217,35.1,3.738,38.0,3.852,25.1,119.828,11:51:57.937
1653,0.0,26.0,51.8,0.563,1.5,119.74,28.2,0.295,35.3,3.549,38.4,3.587,25.1,119.74,11:51:59.153
1654,0.0,26.0,51.8,0.565,1.5,119.662,28.2,0.323,35.3,3.776,38.4,3.625,25.1,119.662,11:52:00.387
