Log,ac_flowrate,mixer_torque_M1,mixer_torque_M2,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_speed_M2,mixer_motor_temperature_M2,mixer_motor_temperature_M1,cp_pressure,mixer_speed_M1,Time
3885,0.0,2.945,3.134,26.5,1.5,0.092,25.3,119.62,39.0,36.5,0.455,119.62,13:36:50.878
3886,0.0,4.191,3.21,25.1,1.5,0.078,25.3,118.664,39.7,35.7,0.477,118.664,13:36:52.221
3887,0.0,3.285,3.172,25.1,1.5,0.027,25.3,119.919,39.2,36.3,0.554,119.919,13:36:53.547
3888,0.0,2.87,2.719,25.1,1.5,0.054,26.8,120.311,39.0,36.3,0.496,120.311,13:36:54.875
3889,0.0,2.908,3.625,26.6,1.5,0.031,25.3,120.208,39.0,35.7,0.468,120.208,13:36:56.228
3890,0.0,3.663,2.228,26.5,1.5,0.022,25.3,120.138,39.2,36.8,0.535,120.138,13:36:57.565
3891,0.0,2.039,3.285,25.1,1.5,0.059,26.8,119.712,39.0,36.1,0.493,119.712,13:36:58.907
3892,0.0,5.173,2.832,25.1,1.5,0.084,25.3,118.686,39.5,35.7,0.518,118.686,13:37:00.243
3893,0.0,2.568,3.021,26.6,1.5,0.011,25.3,121.034,39.0,36.1,0.526,121.034,13:37:01.587
3894,0.0,2.492,3.096,25.1,1.5,0.0,25.3,120.025,39.2,36.3,0.496,120.025,13:37:02.930
3895,0.0,3.663,2.303,25.1,1.5,0.037,26.8,119.392,38.8,36.5,0.505,119.392,13:37:04.270
3896,0.0,2.945,3.323,26.5,1.5,0.042,25.3,120.348,39.2,36.3,0.503,120.348,13:37:05.633
3897,0.0,2.568,2.908,25.1,1.5,0.078,25.3,119.998,39.2,36.3,0.518,119.998,13:37:06.970
3898,0.0,2.681,3.096,25.1,1.5,0.021,26.8,121.54,39.0,36.3,0.486,121.54,13:37:08.298
3899,0.0,3.059,3.21,25.1,1.5,0.035,25.3,120.82,39.0,36.3,0.535,120.82,13:37:09.638
3900,0.0,3.474,2.454,25.1,1.5,0.04,25.3,119.966,39.0,35.9,0.441,119.966,13:37:10.995
3901,0.0,3.398,2.87,25.1,1.5,0.096,25.3,121.152,39.2,36.5,0.408,121.152,13:37:12.321
3902,0.0,3.059,2.719,26.6,1.5,0.078,25.3,119.462,39.5,36.5,0.482,119.462,13:37:13.692
3903,0.0,3.21,2.605,25.1,1.5,0.016,25.3,119.93,38.8,36.5,0.508,119.93,13:37:15.027
3904,0.0,2.492,3.436,25.1,1.5,0.045,25.3,119.999,39.2,36.5,0.513,119.999,13:37:16.386
3905,0.0,4.003,2.417,26.6,1.5,0.017,25.3,119.029,39.7,35.9,0.476,119.029,13:37:17.733
3906,0.0,3.247,3.134,25.1,1.5,0.02,25.3,120.896,39.0,36.3,0.505,120.896,13:37:19.062
3907,0.0,2.152,3.021,25.1,1.5,0.04,26.8,119.432,39.2,36.3,0.492,119.432,13:37:20.406
3908,0.0,3.361,2.681,25.1,1.5,0.002,25.3,120.839,39.2,36.3,0.503,120.839,13:37:21.759
3909,0.0,3.814,2.719,26.6,1.5,0.034,25.3,120.451,39.0,36.3,0.43,120.451,13:37:23.078
3910,0.0,3.059,2.832,25.1,1.5,0.035,25.3,119.768,39.2,36.3,0.483,119.768,13:37:24.426
3911,0.0,3.889,2.945,25.1,1.5,0.021,25.3,120.484,39.0,37.2,0.469,120.484,13:37:25.752
3912,0.0,3.625,3.852,25.1,1.5,0.084,25.3,119.895,39.7,35.7,0.454,119.895,13:37:27.097
3913,0.0,2.87,3.096,26.6,1.5,0.04,25.3,119.548,39.2,36.1,0.524,119.548,13:37:28.433
3914,0.0,2.945,3.172,26.6,1.5,0.035,25.3,119.717,39.5,35.7,0.493,119.717,13:37:29.765
3915,0.0,3.021,2.794,25.1,1.5,0.035,26.8,120.125,39.5,35.9,0.498,120.125,13:37:31.121
3916,0.0,2.605,3.134,25.1,1.5,0.011,25.3,119.842,39.0,36.5,0.497,119.842,13:37:32.460
3917,0.0,2.87,3.474,26.6,1.5,0.049,25.3,120.971,39.5,35.9,0.521,120.971,13:37:33.800
3918,0.0,3.663,3.285,25.1,1.5,0.059,25.3,119.37,39.2,36.3,0.453,119.37,13:37:35.142
3919,0.0,4.04,2.87,25.1,1.5,0.073,26.8,118.704,39.5,36.5,0.43,118.704,13:37:36.478
3920,0.0,3.398,3.512,26.6,1.5,0.029,25.3,119.141,39.7,36.3,0.46,119.141,13:37:37.831
3921,0.0,3.134,3.7,25.1,1.5,0.049,25.3,120.139,39.0,36.1,0.51,120.139,13:37:39.172
3922,0.0,3.512,3.474,25.1,1.5,0.021,25.3,119.238,39.2,36.8,0.491,119.63,13:37:40.514
3923,0.0,2.643,3.21,26.6,1.5,0.02,25.3,119.931,39.2,36.8,0.477,119.931,13:37:41.864
3924,0.0,2.945,2.681,25.1,1.5,0.0,25.3,119.721,39.0,36.5,0.449,119.721,13:37:43.207
3925,0.0,3.436,3.021,25.1,1.5,0.059,25.3,119.774,39.7,35.7,0.455,119.774,13:37:44.554
3926,0.0,1.737,3.7,26.6,1.5,0.063,25.3,119.93,39.0,36.8,0.479,119.93,13:37:45.894
3927,0.0,3.323,3.663,25.1,1.5,0.046,25.3,120.606,39.5,36.8,0.503,120.606,13:37:47.250
3928,0.0,3.285,4.456,25.1,1.5,0.029,25.3,120.075,39.7,36.8,0.493,120.075,13:37:48.610
3929,0.0,3.172,2.379,25.1,1.5,0.031,25.3,119.927,39.2,36.3,0.507,119.927,13:37:49.948
3930,0.0,4.078,2.983,25.1,1.5,0.0,26.8,119.571,38.8,36.3,0.482,119.571,13:37:51.302
3931,0.0,2.87,3.663,26.6,1.5,0.026,25.3,120.441,39.0,35.9,0.508,120.441,13:37:52.659
3932,0.0,2.605,2.794,26.6,1.5,0.022,25.3,119.803,39.0,36.8,0.492,119.803,13:37:53.982
3933,0.0,3.172,3.323,25.1,1.5,0.035,25.3,120.217,39.2,36.3,0.502,120.217,13:37:55.321
3934,0.0,2.908,3.889,25.1,1.5,0.039,25.3,119.878,39.5,36.1,0.496,119.878,13:37:56.666
3935,0.0,3.21,2.19,26.6,1.5,0.035,25.3,119.972,39.7,36.3,0.496,119.972,13:37:58.005
3936,0.0,2.341,3.965,25.1,1.5,0.02,25.3,119.85,39.7,36.3,0.498,119.85,13:37:59.346
3937,0.0,3.625,3.398,25.1,1.5,0.029,26.8,119.745,39.7,36.8,0.486,119.745,13:38:00.688
3938,0.0,2.643,2.077,25.1,1.5,0.031,25.3,120.032,39.5,35.9,0.487,120.032,13:38:02.016
3939,0.0,2.794,3.398,26.6,1.5,0.01,25.3,120.006,39.5,36.1,0.503,120.006,13:38:03.358
3940,0.0,3.096,3.021,25.1,1.5,0.067,26.8,119.729,39.7,35.9,0.503,119.729,13:38:04.716
3941,0.0,2.832,3.172,25.1,1.5,0.059,26.8,120.59,39.2,36.1,0.476,120.59,13:38:06.045
3942,0.0,2.756,3.512,25.1,1.5,0.065,25.3,120.524,39.5,36.1,0.488,120.524,13:38:07.369
3943,0.0,3.625,2.983,26.6,1.5,0.083,25.3,119.475,39.2,36.8,0.497,119.475,13:38:08.708
3944,0.0,3.096,2.945,25.1,1.5,0.022,25.3,119.922,39.2,36.8,0.52,119.922,13:38:10.061
3945,0.0,2.454,3.096,25.1,1.5,0.093,26.8,119.752,39.0,36.8,0.453,119.752,13:38:11.400
3946,0.0,2.908,3.247,25.1,1.5,0.072,25.3,120.38,39.7,36.1,0.47,120.38,13:38:12.766
3947,0.0,4.456,3.663,25.1,1.5,0.005,25.3,118.524,39.2,36.3,0.487,118.524,13:38:14.097
3948,0.0,3.738,2.454,25.1,1.5,0.054,25.3,119.127,39.7,36.3,0.515,119.127,13:38:15.454
3949,0.0,3.738,3.021,26.6,1.5,0.022,25.3,119.395,39.7,35.7,0.458,119.395,13:38:16.791
3950,0.0,2.945,3.059,25.1,1.5,0.021,25.3,119.961,39.7,36.3,0.47,119.961,13:38:18.132
3951,0.0,2.719,3.172,25.1,1.5,0.026,25.3,119.987,39.2,36.3,0.483,119.987,13:38:19.477
3952,0.0,4.003,2.983,26.6,1.5,0.039,25.3,118.956,39.0,36.8,0.487,118.956,13:38:20.824
3953,0.0,2.53,3.814,25.1,1.5,0.098,25.3,120.365,39.2,36.5,0.529,120.365,13:38:22.158
3954,0.0,2.756,2.115,25.1,1.5,0.032,25.3,120.138,39.7,36.1,0.546,120.138,13:38:23.520
3955,0.0,2.379,2.945,25.1,1.5,0.012,25.3,120.291,39.7,36.5,0.488,120.291,13:38:24.882
3956,0.0,2.832,3.436,25.1,1.5,0.027,26.8,120.34,39.0,36.8,0.505,120.34,13:38:26.223
3957,0.0,3.059,3.852,26.6,1.5,0.063,25.3,120.1,39.0,36.1,0.482,120.1,13:38:27.558
3958,0.0,2.303,3.398,25.1,1.5,0.065,25.3,119.899,39.2,37.0,0.465,119.899,13:38:28.915
3959,0.0,3.172,4.607,25.1,1.5,0.051,25.3,121.022,39.2,36.8,0.477,121.022,13:38:30.287
3960,0.0,2.756,3.096,26.6,1.5,0.061,25.3,120.097,39.0,36.5,0.472,120.097,13:38:31.627
3961,0.0,2.681,3.398,25.1,1.5,0.012,25.3,119.61,39.2,36.8,0.472,119.61,13:38:32.972
3962,0.0,3.323,2.832,25.1,1.5,0.037,25.3,120.123,39.0,37.0,0.56,120.123,13:38:34.309
3963,0.0,3.927,4.644,26.6,1.5,0.089,25.3,119.548,39.0,36.8,0.501,119.548,13:38:35.664
3964,0.0,2.643,1.888,25.1,1.5,0.04,26.8,119.624,39.7,36.3,0.507,119.624,13:38:37.013
3965,0.0,2.568,3.134,26.6,1.5,0.031,25.3,119.705,39.5,36.3,0.488,119.705,13:38:38.365
3966,0.0,2.681,3.134,25.1,1.5,0.117,25.3,119.962,39.5,36.8,0.441,119.962,13:38:39.707
3967,0.0,3.927,3.814,25.1,1.5,0.029,26.8,119.232,39.0,36.8,0.531,119.232,13:38:41.047
3968,0.0,2.417,3.852,25.1,1.5,0.031,25.3,120.075,39.5,36.1,0.52,120.075,13:38:42.384
3969,0.0,3.172,3.285,26.6,1.5,0.063,25.3,120.18,39.7,36.3,0.472,120.18,13:38:43.727
3970,0.0,3.21,2.568,25.1,1.5,0.007,25.3,119.959,39.5,37.0,0.497,119.959,13:38:45.065
3971,0.0,2.454,3.247,25.1,1.5,0.0,25.3,119.683,39.2,36.8,0.482,119.683,13:38:46.419
3972,0.0,2.643,2.87,25.1,1.5,0.045,25.3,119.922,39.2,36.3,0.515,119.922,13:38:47.777
3973,0.0,3.398,2.983,25.1,1.5,0.017,26.8,119.859,39.0,36.5,0.435,119.859,13:38:49.118
3974,0.0,2.983,2.983,26.6,1.5,0.034,25.3,119.661,39.7,36.8,0.474,119.661,13:38:50.474
3975,0.0,2.87,2.492,25.1,1.5,0.059,25.3,121.634,39.7,36.3,0.486,121.634,13:38:51.814
3976,0.0,2.53,3.625,25.1,1.5,0.103,26.8,120.283,39.7,37.0,0.439,120.283,13:38:53.156
3977,0.0,3.587,3.172,25.1,1.5,0.029,25.3,119.925,39.7,36.5,0.521,119.925,13:38:54.499
3978,0.0,2.53,3.738,26.6,1.5,0.015,25.3,119.916,39.7,36.1,0.526,119.916,13:38:55.841
3979,0.0,3.021,3.776,25.1,1.5,0.049,25.3,120.188,39.0,36.8,0.47,120.188,13:38:57.175
3980,0.0,2.908,1.926,25.1,1.5,0.045,26.8,121.0,39.7,35.9,0.513,121.0,13:38:58.522
3981,0.0,2.719,3.738,25.1,1.5,0.059,25.3,120.555,39.7,36.5,0.438,120.555,13:38:59.860
3982,0.0,3.361,2.832,25.1,1.5,0.061,25.3,120.183,39.2,36.8,0.51,120.183,13:39:01.203
3983,0.0,3.7,3.021,25.1,1.5,0.072,26.8,119.816,39.0,37.2,0.444,119.816,13:39:02.545
3984,0.0,2.19,3.361,26.6,1.5,0.021,25.3,120.156,39.7,36.3,0.497,120.111,13:39:03.912
3985,0.0,3.776,3.663,25.1,1.5,0.034,26.8,119.523,39.5,36.5,0.479,119.523,13:39:05.269
3986,0.0,2.945,2.908,26.6,1.5,0.082,25.3,120.102,39.7,35.9,0.503,120.102,13:39:06.626
3987,0.0,3.474,2.756,25.1,1.5,0.088,25.3,119.733,39.7,35.9,0.474,119.733,13:39:07.977
3988,0.0,4.418,3.21,25.1,1.5,0.01,25.3,119.03,39.2,36.5,0.492,119.03,13:39:09.316
3989,0.0,3.172,3.398,26.6,1.5,0.029,25.3,119.831,39.7,36.3,0.496,119.831,13:39:10.656
3990,0.0,3.663,2.417,25.1,1.5,0.034,26.8,118.814,39.0,36.5,0.531,120.048,13:39:12.021
3991,0.0,2.87,3.021,26.6,1.5,0.011,25.3,119.901,39.0,37.4,0.553,119.901,13:39:13.379
3992,0.0,4.003,3.021,25.1,1.5,0.027,26.8,119.637,39.5,36.8,0.502,119.637,13:39:14.735
3993,0.0,3.738,3.587,26.6,1.5,0.087,25.3,120.119,39.2,37.0,0.52,120.119,13:39:16.109
3994,0.0,2.341,2.983,25.1,1.5,0.011,25.3,119.65,39.5,35.9,0.51,119.65,13:39:17.448
3995,0.0,3.285,3.965,25.1,1.5,0.068,26.8,120.137,39.2,36.5,0.476,120.137,13:39:18.792
3996,0.0,3.625,2.568,26.6,1.5,0.059,25.3,119.949,39.7,36.5,0.487,119.949,13:39:20.149
3997,0.0,3.059,2.643,25.1,1.5,0.0,25.3,120.224,39.5,36.5,0.468,120.224,13:39:21.492
3998,0.0,2.266,3.776,25.1,1.5,0.054,25.3,120.089,39.5,36.8,0.511,120.089,13:39:22.849
3999,0.0,2.643,2.643,25.1,1.5,0.017,25.3,120.545,39.5,36.5,0.487,120.545,13:39:24.204
4000,0.0,3.549,2.681,25.1,1.5,0.063,26.8,119.944,39.2,36.5,0.46,119.944,13:39:25.543
4001,0.0,2.605,2.719,26.6,1.5,0.035,25.3,119.727,39.7,36.1,0.465,119.727,13:39:26.885
4002,0.0,4.078,2.87,25.1,1.5,0.017,25.4,119.722,39.2,36.5,0.52,119.722,13:39:28.231
4003,0.0,2.756,4.493,25.1,1.5,0.031,25.3,120.444,39.0,37.0,0.468,120.444,13:39:29.598
4004,0.0,3.21,2.53,26.6,1.5,0.04,25.3,120.119,39.2,36.5,0.503,120.119,13:39:30.937
4005,0.0,2.908,3.285,25.1,1.5,0.065,25.3,121.024,39.7,36.3,0.469,121.024,13:39:32.280
4006,0.0,3.059,3.21,25.1,1.5,0.027,26.8,119.873,39.5,36.1,0.491,119.873,13:39:33.618
4007,0.0,3.549,2.643,25.1,1.5,0.07,25.3,120.509,39.2,36.8,0.548,120.509,13:39:34.983
4008,0.0,2.945,3.776,25.1,1.5,0.024,26.8,119.864,39.0,36.8,0.47,119.864,13:39:36.326
4009,0.0,3.474,2.87,25.1,1.5,0.059,25.3,119.873,39.5,35.9,0.464,119.873,13:39:37.674
4010,0.0,2.681,3.021,25.1,1.5,0.045,25.3,120.177,39.5,36.5,0.498,120.177,13:39:39.026
4011,0.0,2.379,3.512,25.1,1.5,0.02,26.8,120.287,39.7,37.0,0.507,120.287,13:39:40.358
4012,0.0,2.945,2.945,25.1,1.5,0.032,25.3,119.908,39.2,36.3,0.477,119.908,13:39:41.695
4013,0.0,2.53,2.568,25.1,1.5,0.029,25.4,120.719,39.7,36.3,0.444,120.719,13:39:43.031
4014,0.0,2.379,3.285,25.1,1.5,0.067,25.3,119.928,39.0,36.8,0.483,119.928,13:39:44.372
4015,0.0,3.285,3.247,25.1,1.5,0.035,26.8,119.74,39.5,36.5,0.502,119.74,13:39:45.711
4016,0.0,2.945,2.945,25.1,1.5,0.05,25.3,120.003,39.5,36.5,0.455,120.003,13:39:47.051
4017,0.0,2.001,3.663,26.6,1.5,0.031,25.4,119.963,39.2,36.5,0.492,119.963,13:39:48.409
4018,0.0,3.285,2.492,25.1,1.5,0.029,26.8,120.355,39.0,36.1,0.507,120.355,13:39:49.757
4019,0.0,2.341,4.267,25.1,1.5,0.032,25.3,120.764,39.2,36.3,0.548,120.764,13:39:51.099
4020,0.0,3.398,2.643,25.1,1.5,0.04,25.3,118.779,39.7,36.3,0.529,118.779,13:39:52.446
4021,0.0,2.87,3.134,25.1,1.5,0.061,26.8,120.293,39.5,37.0,0.481,120.293,13:39:53.791
4022,0.0,2.605,3.323,25.1,1.5,0.029,25.3,120.633,39.7,36.8,0.508,120.633,13:39:55.165
4023,0.0,4.305,2.19,25.1,1.5,0.027,26.8,119.668,39.5,36.8,0.474,119.668,13:39:56.509
4024,0.0,3.21,3.21,25.1,1.5,0.04,25.3,119.611,39.7,36.5,0.531,119.611,13:39:57.843
4025,0.0,2.908,2.832,26.6,1.5,0.005,25.3,120.506,39.5,36.8,0.497,120.506,13:39:59.184
4026,0.0,2.454,2.643,25.1,1.5,0.039,25.3,120.285,39.2,37.0,0.508,120.285,13:40:00.529
4027,0.0,2.379,3.172,25.1,1.5,0.015,25.3,120.13,39.2,36.8,0.515,120.13,13:40:01.883
4028,0.0,3.398,3.852,26.6,1.5,0.026,25.3,120.582,39.2,36.8,0.481,120.582,13:40:03.227
4029,0.0,2.53,4.003,25.1,1.5,0.029,26.8,120.036,39.2,36.1,0.53,120.036,13:40:04.588
4030,0.0,2.945,2.87,25.1,1.5,0.044,25.3,119.731,39.2,37.0,0.518,119.731,13:40:05.929
4031,0.0,2.605,2.568,26.6,1.5,0.037,25.3,120.675,39.7,36.5,0.464,120.675,13:40:07.266
4032,0.0,3.549,3.776,25.1,1.5,0.0,25.3,119.647,39.2,36.5,0.492,119.647,13:40:08.607
4033,0.0,2.945,2.492,25.1,1.5,0.017,26.8,119.73,39.2,36.3,0.493,119.73,13:40:09.947
4034,0.0,3.21,3.172,26.6,1.5,0.077,25.3,119.741,39.2,37.4,0.486,119.741,13:40:11.284
4035,0.0,2.794,2.908,25.1,1.5,0.045,25.3,120.242,39.7,36.8,0.507,120.242,13:40:12.631
4036,0.0,4.116,3.663,25.1,1.5,0.032,26.8,118.824,39.2,36.8,0.487,118.824,13:40:13.969
4037,0.0,2.568,2.87,26.6,1.5,0.05,25.3,121.143,39.7,36.8,0.486,121.143,13:40:15.322
4038,0.0,3.398,2.492,25.1,1.5,0.029,25.3,119.885,39.2,36.8,0.505,119.885,13:40:16.680
4039,0.0,3.285,2.908,26.6,1.5,0.051,25.4,119.746,39.7,36.8,0.444,119.746,13:40:18.042
4040,0.0,2.341,2.794,25.1,1.5,0.056,25.3,119.977,39.7,36.8,0.464,119.977,13:40:19.386
4041,0.0,3.398,2.492,25.1,1.5,0.027,25.3,120.228,39.7,36.3,0.46,120.228,13:40:20.760
4042,0.0,3.134,3.436,25.1,1.5,0.034,25.4,120.116,39.5,36.8,0.491,120.116,13:40:22.106
4043,0.0,2.794,2.454,25.1,1.5,0.034,26.8,119.495,39.7,36.8,0.488,119.495,13:40:23.460
4044,0.0,3.059,2.417,26.6,1.5,0.032,25.3,119.964,39.9,36.5,0.496,119.964,13:40:24.813
4045,0.0,2.039,3.059,25.1,1.5,0.027,25.3,120.218,39.2,36.5,0.464,120.218,13:40:26.160
4046,0.0,2.908,2.039,25.1,1.5,0.016,25.4,119.65,39.5,36.1,0.502,119.65,13:40:27.522
4047,0.0,2.756,3.134,25.1,1.5,0.037,25.4,120.228,39.7,36.3,0.46,120.228,13:40:28.865
4048,0.0,4.531,3.738,25.1,1.5,0.01,25.3,120.03,39.7,37.0,0.515,120.03,13:40:30.224
4049,0.0,3.21,3.549,25.1,1.5,0.094,25.4,119.784,39.5,36.5,0.488,119.784,13:40:31.584
4050,0.0,3.172,2.908,25.1,1.5,0.07,25.3,119.855,39.2,37.2,0.463,119.855,13:40:32.956
4051,0.0,2.87,2.605,25.1,1.5,0.017,25.3,120.984,39.2,36.3,0.525,120.984,13:40:34.314
4052,0.0,2.53,3.285,25.1,1.5,0.098,25.4,119.746,39.2,37.0,0.496,119.746,13:40:35.655
4053,0.0,3.172,2.115,26.6,1.5,0.088,25.3,120.004,39.2,37.0,0.455,120.004,13:40:37.006
4054,0.0,2.605,3.361,25.1,1.5,0.034,26.8,120.392,39.7,36.5,0.496,120.392,13:40:38.365
4055,0.0,4.191,3.247,26.6,1.5,0.0,25.3,120.154,39.2,36.8,0.47,120.154,13:40:39.724
4056,0.0,3.436,2.643,25.1,1.5,0.042,25.3,120.618,39.5,36.5,0.464,120.618,13:40:41.063
4057,0.0,2.983,4.116,25.1,1.5,0.042,25.3,119.662,39.7,36.3,0.479,119.662,13:40:42.425
4058,0.0,3.549,3.285,25.1,1.5,0.039,25.3,120.177,39.7,36.3,0.513,120.177,13:40:43.786
4059,0.0,2.908,3.361,25.1,1.5,0.098,26.8,120.161,39.9,36.5,0.458,120.161,13:40:45.127
4060,0.0,3.927,2.87,26.6,1.5,0.031,25.4,119.086,39.5,36.3,0.487,119.086,13:40:46.480
4061,0.0,3.247,3.663,25.1,1.5,0.021,25.3,120.914,39.5,37.0,0.458,120.914,13:40:47.828
4062,0.0,3.927,3.134,25.1,1.5,0.034,25.3,120.054,39.5,36.5,0.529,120.054,13:40:49.188
4063,0.0,2.794,2.643,25.1,1.5,0.045,25.3,120.601,39.2,36.3,0.497,120.601,13:40:50.532
4064,0.0,2.303,3.436,25.1,1.5,0.056,26.8,120.079,39.9,36.8,0.546,120.079,13:40:51.874
4065,0.0,3.134,3.398,26.6,1.5,0.046,25.3,119.825,39.5,37.0,0.51,119.825,13:40:53.230
4066,0.0,2.417,3.134,26.6,1.5,0.037,25.3,120.593,39.9,36.8,0.52,120.593,13:40:54.571
4067,0.0,2.492,4.191,25.1,1.5,0.01,26.8,119.441,39.2,36.8,0.492,119.441,13:40:55.918
4068,0.0,2.832,3.398,26.6,1.5,0.073,25.3,119.925,39.2,37.2,0.455,119.925,13:40:57.257
4069,0.0,2.681,2.908,25.1,1.5,0.035,26.8,120.638,39.7,37.2,0.488,120.638,13:40:58.628
4070,0.0,2.87,3.625,25.1,1.5,0.035,25.3,119.824,39.7,36.3,0.503,119.824,13:40:59.980
4071,0.0,3.361,3.172,26.6,1.5,0.035,25.3,120.608,39.5,36.3,0.503,120.608,13:41:01.321
4072,0.0,2.87,3.21,25.1,1.5,0.027,26.8,120.01,39.2,36.8,0.529,120.01,13:41:02.663
4073,0.0,3.134,2.266,25.1,1.5,0.042,25.4,119.928,39.9,36.8,0.526,119.928,13:41:04.004
4074,0.0,2.379,3.059,25.1,1.5,0.042,26.8,119.911,39.0,36.3,0.52,119.911,13:41:05.389
4075,0.0,3.172,2.756,25.1,1.5,0.026,25.3,119.941,39.7,36.8,0.501,119.941,13:41:06.732
4076,0.0,3.663,2.568,26.6,1.5,0.029,25.3,119.342,39.7,36.3,0.468,119.342,13:41:08.070
4077,0.0,1.888,3.096,25.1,1.5,0.049,25.4,119.869,39.9,36.8,0.491,119.869,13:41:09.403
4078,0.0,4.003,3.323,25.1,1.5,0.0,26.8,119.638,39.7,36.5,0.505,119.638,13:41:10.748
4079,0.0,2.908,2.568,25.1,1.5,0.037,25.3,119.938,39.2,36.3,0.507,119.938,13:41:12.122
4080,0.0,2.908,2.794,25.1,1.5,0.042,26.8,119.644,39.9,37.0,0.488,119.644,13:41:13.459
4081,0.0,3.134,2.87,26.6,1.5,0.032,25.4,120.018,39.9,37.0,0.548,120.018,13:41:14.818
4082,0.0,2.492,3.474,25.1,1.5,0.035,25.4,119.682,39.5,36.5,0.521,119.682,13:41:16.157
4083,0.0,3.323,2.983,25.1,1.5,0.024,26.8,120.584,39.5,36.3,0.493,120.584,13:41:17.496
4084,0.0,2.568,2.832,25.1,1.5,0.056,25.3,119.993,39.2,37.0,0.483,119.993,13:41:18.871
4085,0.0,3.625,3.361,25.1,1.5,0.056,25.4,119.7,39.9,37.2,0.469,119.7,13:41:20.244
4086,0.0,2.379,4.116,25.2,1.5,0.045,25.4,120.599,39.7,37.0,0.525,120.599,13:41:21.597
4087,0.0,4.644,2.681,25.1,1.5,0.024,25.3,117.991,39.7,36.8,0.483,117.991,13:41:22.951
4088,0.0,2.719,3.474,25.1,1.5,0.0,25.4,120.816,39.2,36.5,0.476,120.816,13:41:24.327
4089,0.0,3.059,3.323,25.2,1.5,0.049,26.8,119.747,39.7,36.3,0.53,119.747,13:41:25.672
4090,0.0,3.096,2.454,26.6,1.5,0.005,25.3,119.587,39.7,36.8,0.496,119.587,13:41:27.029
4091,0.0,2.719,2.756,25.1,1.5,0.037,26.8,119.644,39.2,36.1,0.51,119.644,13:41:28.385
4092,0.0,3.021,2.681,26.6,1.5,0.022,25.4,120.013,39.7,36.8,0.491,120.013,13:41:29.741
4093,0.0,2.908,3.172,25.1,1.5,0.032,26.8,120.591,39.7,36.3,0.496,120.591,13:41:31.094
4094,0.0,3.625,2.908,25.1,1.5,0.039,25.3,119.214,39.9,36.8,0.482,119.214,13:41:32.437
4095,0.0,3.172,3.625,25.1,1.5,0.04,25.3,120.295,39.5,36.8,0.493,120.295,13:41:33.793
4096,0.0,2.908,3.134,25.1,1.5,0.027,26.8,119.959,39.7,36.5,0.492,119.959,13:41:35.146
4097,0.0,3.436,2.719,26.6,1.5,0.031,25.3,120.316,39.5,36.3,0.487,120.316,13:41:36.496
4098,0.0,2.87,2.945,25.1,1.5,0.031,26.8,120.174,39.5,36.5,0.483,120.174,13:41:37.868
4099,0.0,2.756,2.605,26.6,1.5,0.02,25.3,119.924,39.7,36.8,0.496,119.924,13:41:39.207
4100,0.0,3.889,4.04,25.1,1.5,0.015,26.8,118.838,39.5,36.8,0.51,118.838,13:41:40.582
4101,0.0,2.832,2.794,26.6,1.5,0.016,25.3,119.754,39.7,36.8,0.516,119.754,13:41:41.927
4102,0.0,2.756,2.417,26.6,1.5,0.035,25.4,120.05,39.7,37.0,0.536,120.05,13:41:43.267
4103,0.0,2.983,2.87,25.1,1.5,0.054,25.4,119.952,39.2,36.3,0.511,119.952,13:41:44.637
4104,0.0,3.474,2.454,25.1,1.5,0.068,25.4,121.314,39.7,35.9,0.515,121.314,13:41:45.993
4105,0.0,2.454,4.531,25.2,1.5,0.055,25.4,120.089,39.5,36.8,0.468,120.089,13:41:47.348
4106,0.0,2.908,3.134,26.6,1.5,0.044,25.3,119.784,39.9,36.8,0.515,119.784,13:41:48.710
4107,0.0,4.38,2.53,25.1,1.5,0.056,25.4,119.52,39.2,36.8,0.498,119.52,13:41:50.067
4108,0.0,1.926,3.21,26.6,1.5,0.021,25.3,119.907,39.5,36.5,0.533,119.907,13:41:51.405
4109,0.0,3.512,2.832,25.1,1.5,0.084,25.3,119.713,39.9,36.8,0.52,119.713,13:41:52.747
4110,0.0,3.172,3.436,25.1,1.5,0.02,25.4,119.8,39.9,36.8,0.501,119.8,13:41:54.102
4111,0.0,3.172,2.87,25.1,1.5,0.065,25.3,119.537,40.1,36.8,0.51,119.537,13:41:55.434
4112,0.0,3.134,3.549,25.1,1.5,0.035,26.8,119.752,39.7,36.8,0.502,119.752,13:41:56.805
4113,0.0,2.794,3.927,25.1,1.5,0.027,25.4,120.484,39.7,36.8,0.511,120.484,13:41:58.145
4114,0.0,3.474,3.361,26.6,1.5,0.01,25.3,120.388,39.5,36.5,0.508,120.388,13:41:59.485
4115,0.0,3.512,3.512,25.1,1.5,0.044,25.4,119.76,39.2,36.5,0.481,119.76,13:42:00.825
4116,0.0,3.096,3.587,25.1,1.5,0.083,26.8,119.769,39.7,36.3,0.488,119.769,13:42:02.170
4117,0.0,2.719,2.568,25.1,1.5,0.055,25.3,120.864,39.7,37.0,0.47,120.864,13:42:03.542
4118,0.0,2.379,2.945,25.1,1.5,0.031,26.8,119.9,39.7,36.8,0.521,119.9,13:42:04.885
4119,0.0,3.474,3.021,26.6,1.5,0.06,25.3,120.512,39.5,37.4,0.479,120.512,13:42:06.258
